variety_num,year,price,ratings
5,2013,25.0,3
7,2014,25.0,4
3,2013,25.0,3
15,2011,25.0,3
81,2010,25.0,3
13,2012,25.0,3
7,2011,25.0,1
3,2009,25.0,3
53,2012,25.0,3
3,2011,25.0,3
68,2012,25.0,3
8,2014,25.0,4
24,2006,25.0,3
2,2013,25.0,2
47,2010,25.0,2
12,2016,25.0,2
6,2012,25.0,3
49,2013,25.0,3
3,2010,25.0,3
8,2012,25.0,1
18,2012,25.0,3
74,2012,25.0,3
9,2013,25.0,3
49,2016,25.0,3
3,2012,25.0,3
1,2013,25.0,3
5,2011,25.0,2
9,2016,25.0,2
15,2010,25.0,2
9,2015,25.0,3
15,2012,25.0,2
3,2013,25.0,3
19,2011,25.0,3
2,2009,25.0,4
23,2012,25.0,2
38,2014,25.0,3
9,2016,25.0,2
9,2015,25.0,3
3,2015,25.0,3
3,2014,25.0,3
3,2012,25.0,1
35,2013,25.0,3
3,2011,25.0,2
18,2014,25.0,3
60,2014,25.0,4
1,2015,25.0,3
9,2016,25.0,4
3,2012,25.0,3
12,2012,25.0,4
3,2005,25.0,3
8,2007,25.0,3
1,2012,25.0,3
18,2011,25.0,3
3,2012,25.0,2
14,2012,25.0,3
20,2014,25.0,2
2,2013,25.0,3
12,2016,25.0,2
12,2014,25.0,2
6,2011,25.0,1
3,2011,25.0,3
2,2014,25.0,4
2,2010,25.0,2
14,2013,25.0,3
38,2013,25.0,3
12,2014,25.0,3
4,2013,25.0,3
101,2012,25.0,3
6,2011,25.0,3
3,2010,25.0,3
30,2012,25.0,4
10,2011,25.0,3
1,2014,25.0,3
2,2014,25.0,2
8,2012,25.0,2
69,2013,25.0,3
77,2010,25.0,3
16,2010,25.0,3
3,2009,25.0,2
5,2014,25.0,2
13,2008,25.0,2
4,2010,25.0,4
38,2016,25.0,3
99,2011,25.0,2
5,2009,25.0,2
2,2014,25.0,4
31,2009,25.0,3
17,2009,25.0,2
3,2015,25.0,3
30,2014,25.0,4
12,2006,25.0,2
51,2014,25.0,3
6,2012,25.0,3
5,2005,25.0,3
10,2009,25.0,2
3,2009,25.0,2
1,2016,25.0,2
35,2010,25.0,3
12,2015,25.0,3
25,2009,25.0,3
100,2013,25.0,3
9,2015,25.0,3
20,2016,25.0,3
13,2014,25.0,3
68,2014,25.0,4
13,2014,25.0,3
20,2015,25.0,3
2,2013,25.0,2
13,2013,25.0,3
3,2006,25.0,2
8,2009,25.0,3
7,2008,25.0,4
8,2005,25.0,1
4,2007,25.0,4
8,2008,25.0,2
3,2010,25.0,3
9,2015,25.0,2
3,2011,25.0,3
22,2008,25.0,3
23,2011,25.0,3
12,2010,25.0,3
1,2007,25.0,2
12,2014,25.0,4
3,2005,25.0,3
26,2012,25.0,3
16,2014,25.0,2
50,2011,25.0,3
4,2005,25.0,3
144,2012,25.0,3
27,2015,25.0,2
88,2015,25.0,3
8,2010,25.0,3
3,2011,25.0,2
2,2006,25.0,3
186,2016,25.0,3
5,2014,25.0,3
29,2013,25.0,3
3,2013,25.0,2
9,2013,25.0,3
6,2013,25.0,2
1,2014,25.0,2
7,2012,25.0,4
5,2012,25.0,3
20,2014,25.0,3
1,2016,25.0,3
1,2012,25.0,3
2,2012,25.0,3
29,2014,25.0,4
3,2007,25.0,3
29,2007,25.0,3
20,2015,25.0,3
46,2015,25.0,4
87,2007,25.0,2
20,2014,25.0,4
3,2012,25.0,3
9,2014,25.0,3
7,2013,25.0,3
207,2011,25.0,1
17,2010,25.0,3
7,2012,25.0,3
3,2012,25.0,3
18,2013,25.0,3
8,2011,25.0,3
34,2015,25.0,3
5,2011,25.0,3
4,2013,25.0,3
126,2010,25.0,3
12,2010,25.0,4
3,2013,25.0,3
15,2013,25.0,3
7,2012,25.0,3
4,2012,25.0,2
3,2013,25.0,3
7,2014,25.0,2
9,2011,25.0,3
5,2010,25.0,3
9,2014,25.0,3
4,2012,25.0,3
22,1998,25.0,2
7,2010,25.0,3
8,2009,25.0,1
5,2010,25.0,3
3,2013,25.0,3
47,2008,25.0,3
2,2013,25.0,3
3,2013,25.0,4
39,2014,25.0,3
7,2008,25.0,3
34,2008,25.0,2
79,2005,25.0,3
2,2014,25.0,3
3,2012,25.0,3
3,2014,25.0,2
23,2013,25.0,2
23,2010,25.0,4
2,2013,25.0,3
2,2013,25.0,2
8,2011,25.0,2
2,2011,25.0,2
2,2009,25.0,2
74,2011,25.0,3
19,2012,25.0,3
13,2011,25.0,1
13,2013,25.0,2
1,2013,25.0,3
82,2012,25.0,3
67,2016,25.0,3
3,2013,25.0,2
189,2011,25.0,3
20,2015,25.0,3
25,2010,25.0,3
3,2013,25.0,3
25,2013,25.0,3
67,2013,25.0,3
98,2012,25.0,2
1,2008,25.0,3
124,2012,25.0,2
19,2015,25.0,3
288,2012,25.0,2
3,2011,25.0,4
4,2008,25.0,2
13,1998,25.0,4
7,2008,25.0,3
3,2012,25.0,3
3,2012,25.0,3
10,2004,25.0,2
7,2012,25.0,2
7,2016,25.0,3
19,2010,25.0,2
54,2016,25.0,3
3,2012,25.0,2
51,2014,25.0,3
75,2010,25.0,2
74,2012,25.0,2
8,2014,25.0,3
2,2014,25.0,2
28,2014,25.0,3
2,2012,25.0,3
2,2013,25.0,4
23,2014,25.0,4
2,2013,25.0,4
5,2013,25.0,4
12,2013,25.0,4
3,2013,25.0,2
4,2014,25.0,3
95,2013,25.0,4
88,2015,25.0,3
58,2012,25.0,4
12,2015,25.0,3
3,2013,25.0,3
179,2014,25.0,3
179,2014,25.0,3
14,2013,25.0,4
76,2012,25.0,3
3,2010,25.0,4
149,2014,25.0,3
20,2015,25.0,3
8,2012,25.0,4
3,2014,25.0,3
16,2010,25.0,3
1,2016,25.0,3
3,2004,25.0,3
31,2009,25.0,2
12,2015,25.0,3
3,2012,25.0,3
32,2012,25.0,3
29,2008,25.0,3
30,2013,25.0,4
3,2014,25.0,3
2,2014,25.0,2
18,2014,25.0,2
31,2012,25.0,3
5,2014,25.0,3
10,2004,25.0,2
2,2015,25.0,2
4,2007,25.0,3
2,2014,25.0,2
29,2010,25.0,3
1,2011,25.0,3
25,2010,25.0,3
127,2008,25.0,3
8,2010,25.0,3
2,2013,25.0,3
3,2014,25.0,3
1,2016,25.0,3
3,2014,25.0,3
12,2012,25.0,3
177,2015,25.0,2
25,2015,25.0,2
259,2011,25.0,3
1,2012,25.0,3
19,2012,25.0,2
87,2012,25.0,2
30,2014,25.0,3
2,2011,25.0,2
6,2012,25.0,3
7,2016,25.0,4
13,2012,25.0,3
8,2012,25.0,3
8,2012,25.0,3
12,2012,25.0,3
12,2014,25.0,3
19,2013,25.0,2
12,2014,25.0,3
19,2011,25.0,2
1,2012,25.0,3
20,2013,25.0,3
6,2012,25.0,4
20,2013,25.0,2
16,2011,25.0,3
18,2011,25.0,3
7,2012,25.0,3
8,2012,25.0,3
4,2010,25.0,4
3,2010,25.0,3
3,2009,25.0,3
2,2006,25.0,2
14,2013,25.0,3
1,2015,25.0,2
2,2007,25.0,3
13,2014,25.0,3
1,1998,25.0,2
2,2015,25.0,2
2,2013,25.0,2
2,2012,25.0,2
2,2013,25.0,3
3,2010,25.0,3
3,2008,25.0,3
33,2009,25.0,3
20,2011,25.0,3
60,2015,25.0,4
12,2016,25.0,2
54,2014,25.0,3
24,2006,25.0,3
23,2001,25.0,3
3,2010,25.0,3
3,2014,25.0,2
1,2006,25.0,3
18,1996,25.0,2
35,2006,25.0,2
18,2013,25.0,3
22,2010,25.0,3
49,2011,25.0,3
3,2011,25.0,2
2,2013,25.0,2
5,2014,25.0,3
26,2013,25.0,3
3,2010,25.0,2
58,2005,25.0,3
5,2004,25.0,2
3,2012,25.0,2
16,2013,25.0,3
12,2015,25.0,3
5,2011,25.0,3
25,2010,25.0,3
19,2010,25.0,2
7,2014,25.0,3
268,2013,25.0,2
2,2016,25.0,3
21,2009,25.0,2
7,2015,25.0,3
15,2012,25.0,3
5,2012,25.0,1
38,2012,25.0,3
1,2012,25.0,3
14,2006,25.0,4
5,2011,25.0,3
9,2013,25.0,3
3,2005,25.0,3
35,2012,25.0,2
101,2012,25.0,3
5,2014,25.0,4
23,2014,25.0,3
58,2012,25.0,3
44,2014,25.0,3
7,2013,25.0,3
6,2014,25.0,3
6,2008,25.0,2
20,2015,25.0,3
5,2014,25.0,3
19,2014,25.0,3
3,2014,25.0,2
3,2005,25.0,2
9,2015,25.0,2
17,2006,25.0,3
3,2012,25.0,4
3,2010,25.0,2
18,2013,25.0,3
41,2011,25.0,2
6,2010,25.0,2
22,2008,25.0,4
1,2009,25.0,2
1,2012,25.0,2
6,2012,25.0,3
8,2010,25.0,3
5,2011,25.0,2
154,2008,25.0,3
74,2015,25.0,3
13,2008,25.0,2
4,2012,25.0,3
94,2014,25.0,3
3,2012,25.0,3
2,2013,25.0,3
64,2014,25.0,2
5,2011,25.0,3
35,2014,25.0,3
12,2015,25.0,3
12,2015,25.0,3
3,2013,25.0,3
23,2015,25.0,4
9,2014,25.0,3
8,2011,25.0,4
8,2014,25.0,3
5,2008,25.0,2
8,2014,25.0,3
31,2013,25.0,3
2,2006,25.0,2
89,2011,25.0,3
4,2009,25.0,3
12,2016,25.0,3
2,2013,25.0,2
120,2009,25.0,2
7,2014,25.0,3
95,2014,25.0,2
14,2008,25.0,3
11,2012,25.0,2
20,2015,25.0,4
1,2014,25.0,2
6,2009,25.0,2
10,2008,25.0,2
60,2009,25.0,1
8,2010,25.0,2
10,2012,25.0,2
2,2014,25.0,3
28,2011,25.0,3
84,2011,25.0,3
9,2014,25.0,3
8,2013,25.0,3
13,2013,25.0,4
19,2013,25.0,3
257,2009,25.0,4
4,2010,25.0,2
22,2003,25.0,3
5,2011,25.0,2
31,2011,25.0,2
3,2011,25.0,2
7,2016,25.0,4
12,2015,25.0,2
24,2005,25.0,3
25,2012,25.0,3
2,2013,25.0,2
8,2011,25.0,3
4,2013,25.0,3
2,2014,25.0,3
71,2015,25.0,3
25,2008,25.0,2
76,2012,25.0,2
10,2007,25.0,3
3,2004,25.0,1
3,2004,25.0,1
9,2016,25.0,3
9,2013,25.0,3
21,2011,25.0,3
25,2016,25.0,4
8,2012,25.0,2
5,2010,25.0,4
25,2014,25.0,2
2,2015,25.0,3
22,2011,25.0,3
5,2011,25.0,3
31,2013,25.0,3
8,2010,25.0,2
6,2007,25.0,4
30,2015,25.0,4
3,2013,25.0,2
26,2013,25.0,3
71,2012,25.0,3
99,2011,25.0,3
2,2014,25.0,3
10,1998,25.0,3
11,2012,25.0,2
2,2014,25.0,2
20,2015,25.0,2
2,2014,25.0,3
2,2013,25.0,1
8,2007,25.0,2
59,2013,25.0,3
23,2013,25.0,4
7,2014,25.0,3
10,2013,25.0,2
6,2009,25.0,4
20,2014,25.0,3
17,2005,25.0,2
6,2009,25.0,2
87,1999,25.0,2
2,2015,25.0,2
149,2015,25.0,4
3,2011,25.0,3
2,2014,25.0,2
1,2015,25.0,2
8,2009,25.0,3
22,2011,25.0,3
20,2010,25.0,2
3,2013,25.0,2
2,2014,25.0,3
3,2013,25.0,3
79,2009,25.0,2
77,2016,25.0,2
19,2007,25.0,2
39,2016,25.0,2
47,2005,25.0,3
12,2015,25.0,3
3,2009,25.0,3
13,2009,25.0,3
13,2012,25.0,3
34,2015,25.0,3
19,2014,25.0,2
10,2009,25.0,3
7,2013,25.0,2
17,2013,25.0,2
2,2015,25.0,3
1,2016,25.0,3
5,2010,25.0,2
87,2012,25.0,2
14,2014,25.0,3
28,2010,25.0,4
7,2013,25.0,4
14,2010,25.0,2
7,2011,25.0,3
17,2010,25.0,2
4,2015,25.0,3
5,2010,25.0,2
1,2014,25.0,3
7,2015,25.0,4
71,2014,25.0,3
5,2015,25.0,2
1,2009,25.0,2
16,2013,25.0,2
11,2012,25.0,2
11,2013,25.0,3
3,2013,25.0,3
6,2013,25.0,3
21,2012,25.0,3
94,2011,25.0,4
28,2009,25.0,3
2,2009,25.0,2
18,2008,25.0,3
12,2015,25.0,3
254,1998,25.0,4
6,2013,25.0,4
9,2014,25.0,3
190,2009,25.0,4
58,2009,25.0,3
18,2010,25.0,3
18,2014,25.0,3
50,2012,25.0,3
4,2007,25.0,3
51,2014,25.0,3
53,2011,25.0,3
8,2005,25.0,3
2,2012,25.0,2
14,2013,25.0,2
5,2010,25.0,2
21,2011,25.0,2
7,2014,25.0,3
17,2014,25.0,3
49,2014,25.0,3
152,2012,25.0,3
1,2015,25.0,2
1,2013,25.0,2
21,2012,25.0,3
5,2015,25.0,3
12,2014,25.0,4
1,2006,25.0,2
14,2000,25.0,4
8,2014,25.0,4
2,2013,25.0,3
29,2014,25.0,4
47,2005,25.0,2
35,2015,25.0,3
8,2015,25.0,4
9,2016,25.0,3
23,2013,25.0,2
5,2014,25.0,3
34,2007,25.0,3
6,2008,25.0,3
16,2013,25.0,3
15,2013,25.0,3
87,2010,25.0,3
12,2016,25.0,3
21,2014,25.0,4
18,2013,25.0,3
28,2015,25.0,3
26,2014,25.0,2
16,2013,25.0,2
220,2006,25.0,2
1,2016,25.0,3
5,2015,25.0,3
7,2012,25.0,3
36,2015,25.0,3
17,2010,25.0,3
3,2011,25.0,3
23,2012,25.0,2
2,2015,25.0,3
12,2016,25.0,3
2,2015,25.0,3
2,2015,25.0,2
14,2014,25.0,2
81,2008,25.0,3
21,2008,25.0,3
2,2007,25.0,3
89,2009,25.0,2
24,2014,25.0,4
2,2014,25.0,2
47,2014,25.0,2
34,2011,25.0,3
3,2006,25.0,3
9,2015,25.0,3
269,2008,25.0,4
3,2011,25.0,3
57,2011,25.0,3
24,2010,25.0,3
285,2015,25.0,3
1,2007,25.0,3
60,2014,25.0,2
29,2007,25.0,2
4,2009,25.0,2
9,2016,25.0,3
9,2016,25.0,3
2,2013,25.0,2
136,2013,25.0,3
7,2015,25.0,2
13,2008,25.0,2
2,2015,25.0,3
3,2007,25.0,3
2,2012,25.0,3
2,2012,25.0,3
43,2008,25.0,3
10,2010,25.0,2
6,2006,25.0,3
101,2015,25.0,3
6,2010,25.0,3
3,2013,25.0,2
310,2014,25.0,3
15,2010,25.0,4
26,2006,25.0,3
6,2013,25.0,3
1,2012,25.0,2
3,2013,25.0,1
11,2004,25.0,2
23,2014,25.0,4
14,2007,25.0,2
46,2003,25.0,3
8,2011,25.0,3
7,2015,25.0,3
12,2016,25.0,3
15,2010,25.0,3
7,2011,25.0,3
2,2005,25.0,3
109,2012,25.0,3
53,2012,25.0,3
39,2014,25.0,3
31,2011,25.0,3
1,2005,25.0,3
20,2006,25.0,4
20,2006,25.0,3
8,2008,25.0,4
1,2010,25.0,3
19,2013,25.0,3
11,2011,25.0,2
13,2010,25.0,2
30,2014,25.0,4
3,2007,25.0,3
14,2014,25.0,4
71,2014,25.0,3
3,2007,25.0,2
153,2014,25.0,3
12,2014,25.0,3
12,2014,25.0,3
3,2012,25.0,3
12,2008,25.0,3
10,2011,25.0,2
2,2006,25.0,2
23,2013,25.0,2
24,2008,25.0,2
2,1999,25.0,4
1,2009,25.0,3
28,2014,25.0,2
55,2015,25.0,3
87,2010,25.0,2
5,2011,25.0,2
5,2011,25.0,2
105,2014,25.0,3
5,2007,25.0,3
8,2012,25.0,3
19,2012,25.0,3
15,2013,25.0,3
35,2015,25.0,4
3,2010,25.0,3
67,2010,25.0,2
12,2013,25.0,3
15,2011,25.0,3
6,2010,25.0,3
2,2014,25.0,2
1,2014,25.0,3
2,2014,25.0,3
15,2011,25.0,2
51,2013,25.0,2
26,2008,25.0,3
14,2010,25.0,4
7,2013,25.0,3
105,2011,25.0,2
15,2013,25.0,3
14,2015,25.0,3
5,2014,25.0,3
7,2010,25.0,4
1,2014,25.0,3
2,2016,25.0,3
12,2012,25.0,3
38,2015,25.0,3
260,2005,25.0,1
1,2014,25.0,2
7,2008,25.0,3
2,2008,25.0,1
22,2005,25.0,4
3,2011,25.0,2
15,2011,25.0,2
14,2013,25.0,3
12,2016,25.0,3
2,2013,25.0,2
2,2016,25.0,3
9,2014,25.0,2
1,2015,25.0,2
25,2015,25.0,3
33,2012,25.0,4
13,2013,25.0,2
1,2015,25.0,2
14,2014,25.0,3
20,2015,25.0,3
9,2016,25.0,3
14,2016,25.0,2
1,2015,25.0,3
2,2014,25.0,3
2,2009,25.0,4
12,2015,25.0,3
3,2010,25.0,3
3,2011,25.0,2
12,2012,25.0,3
8,2012,25.0,3
4,2009,25.0,2
31,2011,25.0,2
53,2013,25.0,2
1,2014,25.0,2
7,2016,25.0,3
19,2008,25.0,3
7,2012,25.0,2
258,2006,25.0,4
19,2014,25.0,3
7,2016,25.0,4
13,2011,25.0,1
2,2012,25.0,2
26,2009,25.0,4
2,2013,25.0,3
34,2014,25.0,3
1,2016,25.0,4
12,2013,25.0,3
15,2007,25.0,3
2,2014,25.0,2
4,2013,25.0,3
28,2013,25.0,3
15,2012,25.0,2
1,2013,25.0,2
3,2010,25.0,3
31,2014,25.0,3
15,2010,25.0,2
8,2014,25.0,2
13,2009,25.0,3
2,2014,25.0,2
3,2013,25.0,2
192,2012,25.0,2
23,2009,25.0,3
1,2010,25.0,2
1,1998,25.0,2
7,2009,25.0,3
2,2009,25.0,3
8,2015,25.0,2
3,2013,25.0,2
43,2007,25.0,2
8,2012,25.0,3
4,2012,25.0,3
18,2014,25.0,3
5,2011,25.0,3
1,1998,25.0,3
9,2014,25.0,3
9,2014,25.0,1
5,2008,25.0,3
13,2013,25.0,2
7,2013,25.0,3
20,2011,25.0,4
74,2013,25.0,3
332,2013,25.0,3
110,2013,25.0,3
19,2014,25.0,2
1,2011,25.0,3
1,2014,25.0,4
72,2012,25.0,2
101,2013,25.0,4
17,2009,25.0,2
6,2013,25.0,3
1,2012,25.0,2
5,2007,25.0,2
2,2008,25.0,2
9,2014,25.0,3
8,2012,25.0,3
8,2007,25.0,3
20,2014,25.0,4
15,2010,25.0,3
69,2015,25.0,4
3,2014,25.0,4
9,2015,25.0,4
2,2014,25.0,4
49,2015,25.0,4
20,2014,25.0,3
22,2010,25.0,4
167,2010,25.0,2
16,2012,25.0,3
5,2013,25.0,2
6,2011,25.0,2
25,2014,25.0,1
2,2013,25.0,3
2,2013,25.0,1
46,2008,25.0,3
26,2011,25.0,2
67,2013,25.0,2
3,2010,25.0,3
25,2011,25.0,2
2,2014,25.0,4
6,2012,25.0,2
3,2011,25.0,3
3,2008,25.0,1
98,2013,25.0,3
62,2013,25.0,2
19,2015,25.0,3
15,2011,25.0,2
9,2015,25.0,3
12,2014,25.0,3
7,2012,25.0,2
4,2012,25.0,2
31,2011,25.0,3
1,2015,25.0,2
8,2014,25.0,4
24,2013,25.0,3
9,2014,25.0,2
7,2014,25.0,3
12,2014,25.0,3
25,2013,25.0,2
44,2013,25.0,3
36,2015,25.0,3
9,2015,25.0,3
65,2014,25.0,3
28,2009,25.0,3
8,2008,25.0,3
3,2012,25.0,3
3,2009,25.0,2
9,2014,25.0,2
10,2009,25.0,3
6,2011,25.0,3
5,2012,25.0,2
5,2012,25.0,3
4,2010,25.0,2
1,1998,25.0,3
399,2011,25.0,3
2,2015,25.0,2
5,2006,25.0,1
18,2015,25.0,3
1,2013,25.0,3
12,2016,25.0,3
23,2015,25.0,3
3,2008,25.0,2
3,2014,25.0,4
12,2014,25.0,3
85,2013,25.0,2
13,2015,25.0,2
44,2010,25.0,3
1,2012,25.0,3
7,2013,25.0,2
1,1998,25.0,3
5,2011,25.0,3
3,2007,25.0,3
27,2006,25.0,2
1,2012,25.0,3
10,2003,25.0,3
5,2013,25.0,3
15,2010,25.0,2
3,2012,25.0,3
7,2015,25.0,3
6,2011,25.0,2
5,2009,25.0,4
12,2014,25.0,3
21,2011,25.0,3
15,2011,25.0,3
12,2014,25.0,3
9,2015,25.0,3
3,2013,25.0,3
50,2013,25.0,3
3,2010,25.0,3
17,2010,25.0,3
2,2016,25.0,3
2,2011,25.0,3
3,2012,25.0,3
19,2015,25.0,3
13,2014,25.0,3
2,2013,25.0,1
8,2014,25.0,3
4,2014,25.0,3
5,2014,25.0,3
3,2009,25.0,3
3,2011,25.0,2
12,2012,25.0,2
3,2008,25.0,3
58,2011,25.0,4
15,2012,25.0,3
20,2015,25.0,3
1,2016,25.0,3
18,2015,25.0,3
7,2015,25.0,3
21,2015,25.0,3
3,2014,25.0,3
5,2015,25.0,4
7,2016,25.0,3
31,2010,25.0,3
4,2011,25.0,1
21,2015,25.0,3
109,2011,25.0,2
12,2014,25.0,3
10,2008,25.0,3
34,2014,25.0,4
170,2011,25.0,3
12,2015,25.0,3
8,2010,25.0,2
15,2014,25.0,4
86,2013,25.0,3
12,2012,25.0,3
3,2011,25.0,4
3,2010,25.0,3
2,2015,25.0,2
10,2004,25.0,3
3,2011,25.0,2
3,2010,25.0,2
22,2011,25.0,2
7,2013,25.0,3
2,2013,25.0,3
1,2011,25.0,2
3,2009,25.0,2
3,2007,25.0,3
10,2008,25.0,2
6,2013,25.0,3
13,2014,25.0,3
14,2014,25.0,2
9,2015,25.0,4
5,2015,25.0,2
50,2010,25.0,2
7,2012,25.0,4
18,2013,25.0,2
14,2012,25.0,3
37,2015,25.0,2
89,2007,25.0,3
1,2006,25.0,1
2,2014,25.0,3
1,2015,25.0,2
18,2006,25.0,3
5,2015,25.0,2
40,2005,25.0,3
5,2015,25.0,3
218,2008,25.0,3
31,2010,25.0,2
78,2010,25.0,3
37,2014,25.0,3
51,2014,25.0,3
31,2012,25.0,3
9,2007,25.0,3
15,2012,25.0,3
3,2014,25.0,3
16,2010,25.0,2
325,2012,25.0,3
200,2010,25.0,1
2,2012,25.0,2
8,2014,25.0,3
3,2014,25.0,3
12,2014,25.0,3
5,2000,25.0,2
7,2013,25.0,3
12,2014,25.0,2
28,2014,25.0,3
1,1998,25.0,3
23,2010,25.0,3
12,2015,25.0,3
3,2012,25.0,3
139,2015,25.0,4
15,2013,25.0,3
22,2010,25.0,2
7,2011,25.0,3
1,2010,25.0,2
6,2015,25.0,3
7,2014,25.0,2
58,2010,25.0,4
8,2015,25.0,1
3,2009,25.0,3
2,2008,25.0,3
3,2012,25.0,3
12,2016,25.0,3
4,2006,25.0,2
1,2013,25.0,3
7,2012,25.0,2
8,2011,25.0,3
17,2012,25.0,2
4,2014,25.0,4
14,2013,25.0,3
1,2014,25.0,2
5,2009,25.0,2
3,2013,25.0,3
44,2008,25.0,3
38,2011,25.0,3
25,2015,25.0,3
7,2016,25.0,2
9,2016,25.0,3
2,2012,25.0,3
17,2007,25.0,3
18,2016,25.0,2
14,2011,25.0,2
67,2014,25.0,3
21,2003,25.0,2
19,2013,25.0,1
20,2014,25.0,3
15,2013,25.0,3
14,2015,25.0,3
13,2014,25.0,3
5,2006,25.0,2
3,2008,25.0,3
12,2016,25.0,2
16,2005,25.0,2
29,2011,25.0,2
303,2011,25.0,2
2,2015,25.0,3
4,2013,25.0,3
1,2013,25.0,2
12,2016,25.0,2
21,2014,25.0,3
20,2015,25.0,4
12,2012,25.0,3
39,2014,25.0,3
13,2009,25.0,2
12,2012,25.0,3
12,2015,25.0,3
5,2011,25.0,3
10,2013,25.0,2
14,2016,25.0,3
6,2007,25.0,3
10,2007,25.0,3
14,2014,25.0,2
71,2014,25.0,2
1,2009,25.0,2
7,2012,25.0,3
12,2016,25.0,3
9,2015,25.0,2
6,2010,25.0,3
7,2010,25.0,3
20,2014,25.0,3
8,2013,25.0,3
15,2015,25.0,3
149,2013,25.0,4
2,2013,25.0,2
3,2014,25.0,2
3,2015,25.0,3
177,2015,25.0,3
4,2011,25.0,2
60,2006,25.0,3
22,2010,25.0,4
18,2014,25.0,4
4,2006,25.0,3
7,2007,25.0,3
23,2014,25.0,3
13,1998,25.0,3
9,2014,25.0,3
23,2006,25.0,2
19,2009,25.0,3
1,1998,25.0,3
1,2012,25.0,3
176,2011,25.0,2
11,2010,25.0,3
2,2015,25.0,3
22,2007,25.0,3
38,2012,25.0,3
14,2014,25.0,3
4,2006,25.0,2
105,2013,25.0,3
21,2013,25.0,3
56,2013,25.0,3
13,2009,25.0,3
3,2011,25.0,3
2,2013,25.0,3
160,2015,25.0,2
3,2010,25.0,3
5,2005,25.0,2
1,2015,25.0,3
3,2012,25.0,3
25,2016,25.0,2
12,2015,25.0,3
16,2010,25.0,3
14,2014,25.0,3
9,2014,25.0,1
46,2011,25.0,3
2,2014,25.0,2
110,2013,25.0,2
26,2014,25.0,3
2,2014,25.0,2
1,2014,25.0,3
34,2009,25.0,2
81,2011,25.0,4
5,2015,25.0,3
93,2009,25.0,2
2,2011,25.0,3
75,2008,25.0,3
1,2014,25.0,3
3,2009,25.0,1
3,2013,25.0,3
2,2012,25.0,2
20,2015,25.0,4
13,2010,25.0,3
6,2013,25.0,4
7,2012,25.0,3
101,2011,25.0,3
93,2012,25.0,3
20,2011,25.0,2
2,2015,25.0,3
5,2014,25.0,4
20,2014,25.0,3
9,2014,25.0,3
2,2013,25.0,3
42,2015,25.0,3
15,2011,25.0,3
7,2015,25.0,3
9,2011,25.0,3
31,2011,25.0,1
3,2010,25.0,3
14,2015,25.0,2
7,2015,25.0,2
4,2009,25.0,2
9,2014,25.0,3
13,2009,25.0,2
30,2007,25.0,3
2,2010,25.0,3
3,2009,25.0,3
7,2010,25.0,3
13,2014,25.0,3
17,2013,25.0,3
54,2015,25.0,3
7,2012,25.0,2
35,2010,25.0,2
5,2015,25.0,3
12,2013,25.0,3
5,2009,25.0,3
2,2011,25.0,2
7,2014,25.0,2
188,2013,25.0,4
36,2014,25.0,3
2,2012,25.0,3
6,2008,25.0,3
3,2013,25.0,3
3,2006,25.0,2
2,2008,25.0,3
6,2013,25.0,3
22,2009,25.0,2
2,2012,25.0,3
12,2014,25.0,3
3,2009,25.0,2
3,2011,25.0,3
16,2013,25.0,3
9,2014,25.0,3
17,2013,25.0,3
8,2011,25.0,3
16,2010,25.0,2
25,2014,25.0,3
3,2008,25.0,3
13,2009,25.0,3
2,2007,25.0,2
7,2009,25.0,3
4,2010,25.0,3
14,2012,25.0,3
7,2014,25.0,3
2,2013,25.0,2
8,2006,25.0,3
49,2015,25.0,3
1,2015,25.0,3
2,2014,25.0,4
112,2012,25.0,4
15,2007,25.0,2
2,2013,25.0,3
23,2016,25.0,3
27,2009,25.0,3
86,2015,25.0,3
1,2014,25.0,2
19,2014,25.0,3
8,2013,25.0,2
3,2013,25.0,3
6,2014,25.0,4
73,2014,25.0,2
67,2015,25.0,3
13,2012,25.0,3
7,2012,25.0,3
36,2013,25.0,3
12,2016,25.0,3
254,2012,25.0,3
2,2006,25.0,4
9,2013,25.0,3
3,2005,25.0,3
2,2015,25.0,3
1,1999,25.0,3
2,2013,25.0,2
3,2006,25.0,2
47,2015,25.0,3
9,2016,25.0,2
1,2006,25.0,3
10,2013,25.0,1
20,2015,25.0,3
3,2007,25.0,3
1,2013,25.0,2
9,2016,25.0,2
20,2015,25.0,4
5,2015,25.0,2
32,2010,25.0,3
306,2014,25.0,2
16,2012,25.0,3
64,2011,25.0,3
10,2007,25.0,2
16,2011,25.0,3
4,2014,25.0,3
50,2011,25.0,2
165,2016,25.0,2
14,2015,25.0,2
31,2011,25.0,2
3,2013,25.0,2
7,2014,25.0,3
2,2015,25.0,4
31,2013,25.0,3
5,2010,25.0,1
3,2010,25.0,3
10,2008,25.0,3
14,2013,24.0,3
2,2000,24.0,3
2,2008,24.0,2
3,2010,24.0,2
17,2012,24.0,2
111,2011,24.0,3
10,2008,24.0,2
17,2014,24.0,2
13,2015,24.0,4
14,2014,24.0,3
31,2012,24.0,3
16,2009,24.0,3
17,2013,24.0,3
12,2014,24.0,2
23,2015,24.0,3
12,2015,24.0,2
8,2009,24.0,3
11,2014,24.0,3
12,2014,24.0,3
128,2012,24.0,3
20,2015,24.0,3
55,2012,24.0,3
13,2011,24.0,2
