points,year,price,variety_num,country_num,taster_name_Alexander Peartree,taster_name_Anna Lee C. Iijima,taster_name_Anne Krebiehl MW,taster_name_Carrie Dykes,taster_name_Christina Pickard,taster_name_Fiona Adams,taster_name_Jim Gordon,taster_name_Joe Czerwinski,taster_name_Kerin O’Keefe,taster_name_Lauren Buzzeo,taster_name_Matt Kettmann,taster_name_Michael Schachner,taster_name_Paul Gregutt,taster_name_Roger Voss,taster_name_Sean P. Sullivan,taster_name_Susan Kostrzewa,taster_name_Virginie Boone
92,2013,50.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,2014,48.0,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92,2014,70.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92,2013,42.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92,2014,60.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92,2013,175.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,2013,40.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,2013,145.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,2013,60.0,248,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
93,2007,70.0,23,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
93,2007,70.0,23,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
93,2008,35.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93,2009,53.0,13,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,2008,28.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93,2009,17.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,2006,45.0,45,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,2008,36.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93,2008,40.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93,2008,36.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
88,2014,22.0,70,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88,2014,25.0,50,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88,2014,18.0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2013,35.0,13,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88,2014,24.0,35,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88,2014,39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
88,2013,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
88,2013,37.0,13,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88,2013,45.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
88,2013,17.0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2014,15.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
88,2013,20.0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87,2007,45.0,25,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
87,2003,17.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
86,2003,20.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
86,2006,25.0,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
86,2007,14.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
86,2007,13.0,36,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
86,2005,30.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93,2004,110.0,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,2004,27.0,39,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,2004,48.0,9,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,2004,38.0,39,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87,2013,38.0,35,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87,2013,11.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92,2014,25.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92,2015,33.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92,2015,65.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92,2014,45.0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92,2015,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,2015,50.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92,2016,32.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,2012,32.0,21,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92,2016,32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92,2014,52.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92,2015,30.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2015,30.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2010,30.0,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2015,58.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92,2015,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92,2014,225.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,2006,15.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
91,2005,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90,2006,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90,2005,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90,2005,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90,2006,12.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90,2004,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92,2009,55.0,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92,2010,65.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92,2009,40.0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92,2008,120.0,15,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92,2010,21.0,7,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92,2011,40.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92,2011,46.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92,2010,52.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92,2010,120.0,9,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89,2008,24.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
89,2008,36.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
89,2006,15.0,7,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89,2007,45.0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89,2008,18.0,23,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
88,2006,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
88,2008,23.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,2012,23.0,7,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90,2010,85.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,2012,40.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,2005,70.0,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,2009,35.0,14,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90,2011,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90,2010,42.0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90,2010,30.0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,2010,40.0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,2009,35.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
96,2013,150.0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
96,2013,150.0,375,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
95,2012,120.0,15,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
95,2014,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,2015,50.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2012,90.0,15,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
95,2013,95.0,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
95,2009,50.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95,2011,98.0,79,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2014,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,2013,75.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,2014,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95,2014,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,2009,66.0,79,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2007,90.0,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2011,85.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2007,80.0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95,2015,44.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95,2012,108.0,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2015,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,2015,60.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,2015,38.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2014,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
95,2015,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,2015,56.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2015,49.0,64,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2015,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,2011,60.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2011,75.0,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2016,45.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2014,45.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2014,165.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,2012,97.0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95,2014,36.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2015,50.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,2015,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,2014,75.0,46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95,2014,72.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2012,74.0,79,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2010,55.0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
93,2007,50.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93,2008,40.0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93,2008,89.0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
93,2010,24.0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
93,2010,38.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93,2010,50.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93,2010,52.0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
93,2010,39.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
93,2010,45.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
93,2010,85.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,2009,45.0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
93,2010,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92,2005,32.0,9,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
86,2016,13.0,76,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86,2016,16.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,2016,20.0,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2016,20.0,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2016,7.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
86,2016,12.0,51,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86,2012,30.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89,2014,28.0,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
89,2013,45.0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
89,2014,25.0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
89,2014,24.0,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
89,2014,24.0,22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2014,23.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2013,18.0,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2012,45.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89,2014,17.0,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2014,17.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2011,46.0,80,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
89,2013,26.0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89,2014,17.0,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2013,40.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
89,2012,18.0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
89,2014,17.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2014,18.0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2010,50.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87,2013,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
87,2010,61.0,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87,2011,35.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
87,2013,16.0,7,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87,2006,45.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2013,29.0,53,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87,2014,28.0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87,2014,14.0,53,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87,2013,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
87,2012,27.0,115,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87,2014,20.0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
87,2012,58.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,2005,20.0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
84,2008,15.0,36,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
84,2007,10.0,36,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88,2013,15.0,156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
88,2010,21.0,156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
88,2014,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88,2014,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88,2014,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,2012,22.0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88,2015,20.0,34,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88,2007,20.0,21,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88,2015,16.0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
88,2013,36.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88,2013,35.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88,2014,20.0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2012,19.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91,2010,33.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
91,2011,65.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91,2010,66.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91,2009,42.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
91,2009,30.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
91,2011,59.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,2010,55.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91,2010,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,2010,40.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87,2013,30.0,15,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87,2014,16.0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2013,52.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2013,18.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2014,18.0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87,2014,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2012,28.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87,2013,20.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87,2015,10.0,242,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87,2015,15.0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2015,23.0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2015,18.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87,2014,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
87,2014,15.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90,2004,28.0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90,2005,18.0,39,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
90,2005,27.0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
90,2005,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
86,2015,15.0,15,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86,2016,16.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
86,2015,11.0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
86,2014,40.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86,2014,29.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,2016,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
86,2016,17.0,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
86,2012,17.0,44,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86,2014,10.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86,2013,42.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86,2014,75.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,2015,8.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86,2012,49.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,2014,32.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,2015,16.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
89,2009,101.0,10,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
89,2008,80.0,15,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
89,2012,15.0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,2012,12.0,7,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89,2010,31.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
89,2011,32.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,2012,10.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
89,2011,15.0,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89,2011,17.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
84,2010,15.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
84,2010,32.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86,2000,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
86,2000,48.0,13,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
86,2000,41.0,13,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
88,2006,14.0,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88,2006,17.0,23,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
88,2005,35.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
88,2005,28.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
88,2006,14.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
88,2006,20.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
86,2012,16.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
86,2013,13.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
86,2012,23.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
86,2010,13.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
86,2012,18.0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
86,2012,13.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86,2013,14.0,211,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86,2013,18.0,191,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
86,2009,25.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
86,2013,16.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
88,2014,19.0,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,2011,18.0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88,2013,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,2013,31.0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
88,2012,34.0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,2013,14.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
88,2013,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,2014,17.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,2013,20.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88,2014,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88,2013,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88,2014,25.0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
88,2013,16.0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
88,2012,34.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,2015,6.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
85,2013,15.0,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
84,2014,13.0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
84,2015,13.0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
84,2014,15.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
84,2014,10.0,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84,2013,11.0,39,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
